filename,case_id,image_id,class_id,class_name,x_center,y_center,width,height,x_center_abs,y_center_abs,width_abs,height_abs,area_abs
Case_12-01,Case_12,01,2,Tumor_nuclei,0.508088,0.125488,0.036765,0.061523,690.99968,128.499712,50.0004,62.999552,3150.0027998208
Case_12-01,Case_12,01,2,Tumor_nuclei,0.570221,0.164551,0.049265,0.040039,775.50056,168.500224,67.0004,40.999936,2747.0121119744
Case_12-01,Case_12,01,2,Tumor_nuclei,0.515074,0.200684,0.046324,0.045898,700.5006400000001,205.500416,63.00064,46.999552,2961.00185571328
Case_12-01,Case_12,01,2,Tumor_nuclei,0.545956,0.239258,0.052206,0.037109,742.50016,245.000192,71.00016000000001,37.999616,2697.9788159385607
Case_12-01,Case_12,01,2,Tumor_nuclei,0.572426,0.272949,0.038971,0.043945,778.49936,279.499776,53.00056,44.99968,2385.0082398208
Case_12-01,Case_12,01,2,Tumor_nuclei,0.550735,0.314453,0.036765,0.058594,748.9996,321.999872,50.0004,60.000256,3000.0368001024
Case_12-01,Case_12,01,2,Tumor_nuclei,0.628309,0.303223,0.055147,0.063477,854.50024,310.500352,74.99992,65.000448,4875.028399964161
Case_12-01,Case_12,01,2,Tumor_nuclei,0.670221,0.26709,0.050735,0.040039,911.50056,273.50016,68.9996,40.999936,2828.9791840256
Case_12-01,Case_12,01,2,Tumor_nuclei,0.696324,0.221191,0.052941,0.063477,947.0006400000001,226.499584,71.99976000000001,65.000448,4680.016655892481
Case_12-01,Case_12,01,2,Tumor_nuclei,0.661029,0.114258,0.054412,0.056641,898.9994399999999,117.000192,74.00032,58.000384,4292.04697612288
Case_12-01,Case_12,01,2,Tumor_nuclei,0.691176,0.145508,0.032353,0.041016,939.99936,149.000192,44.00008,42.000384,1848.0202560307198
Case_12-01,Case_12,01,2,Tumor_nuclei,0.659191,0.37793,0.043382,0.048828,896.4997599999999,387.00032,58.99952,49.999872,2949.96844806144
Case_12-01,Case_12,01,2,Tumor_nuclei,0.487868,0.507324,0.055147,0.049805,663.50048,519.499776,74.99992,51.00032,3825.0199199744
Case_12-01,Case_12,01,2,Tumor_nuclei,0.525,0.556152,0.080882,0.088867,714.0,569.499648,109.99951999999999,90.999808,10009.935200092159
Case_12-01,Case_12,01,2,Tumor_nuclei,0.606985,0.445801,0.0625,0.079102,825.4996,456.500224,85.0,81.000448,6885.03808
Case_12-01,Case_12,01,2,Tumor_nuclei,0.664706,0.554199,0.047059,0.061523,904.00016,567.499776,64.00023999999999,62.999552,4031.9864478924796
Case_12-01,Case_12,01,2,Tumor_nuclei,0.6625,0.615234,0.047059,0.050781,901.0,629.999616,64.00023999999999,51.999744,3327.9960959385594
Case_12-01,Case_12,01,2,Tumor_nuclei,0.540074,0.736328,0.044853,0.037109,734.5006400000001,753.999872,61.00008,37.999616,2317.97961596928
Case_12-01,Case_12,01,2,Tumor_nuclei,0.64375,0.73584,0.034559,0.030273,875.5000000000001,753.50016,47.00024,30.999552,1456.98638389248
Case_12-01,Case_12,01,2,Tumor_nuclei,0.5375,0.788574,0.036765,0.043945,731.0,807.499776,50.0004,44.99968,2250.001999872
Case_12-01,Case_12,01,2,Tumor_nuclei,0.624632,0.820312,0.038971,0.050781,849.49952,839.999488,53.00056,51.999744,2756.01555185664
Case_12-01,Case_12,01,2,Tumor_nuclei,0.673162,0.83252,0.046324,0.045898,915.5003200000001,852.50048,63.00064,46.999552,2961.00185571328
Case_12-01,Case_12,01,2,Tumor_nuclei,0.696324,0.796875,0.042647,0.060547,947.0006400000001,816.0,57.999919999999996,62.000128,3596.0024639897597
Case_12-01,Case_12,01,0,Mitosis,0.681985,0.907715,0.046324,0.069336,927.4996,929.50016,63.00064,71.000064,4473.04947204096
Case_12-01,Case_12,01,0,Mitosis,0.600735,0.900879,0.052941,0.075195,816.9996,922.500096,71.99976000000001,76.99968,5543.958480076801
Case_12-01,Case_12,01,2,Tumor_nuclei,0.526471,0.961426,0.042647,0.057617,716.0005600000001,984.500224,57.999919999999996,58.999808,3421.98414401536
Case_12-01,Case_12,01,2,Tumor_nuclei,0.630515,0.978516,0.052206,0.042969,857.5004,1002.000384,71.00016000000001,44.000256,3124.0252160409605
Case_12-01,Case_12,01,0,Mitosis,0.978309,0.882324,0.043382,0.057617,1330.50024,903.499776,58.99952,58.999808,3480.96035209216
Case_12-01,Case_12,01,2,Tumor_nuclei,0.800368,0.958008,0.044853,0.052734,1088.50048,981.000192,61.00008,53.999616,3293.98089596928
Case_12-01,Case_12,01,2,Tumor_nuclei,0.858088,0.972656,0.05,0.054688,1166.99968,995.999744,68.0,56.000512,3808.034816
Case_12-01,Case_12,01,2,Tumor_nuclei,0.875735,0.918457,0.041176,0.051758,1190.9996,940.499968,55.999359999999996,53.000192,2967.97683187712
Case_12-01,Case_12,01,2,Tumor_nuclei,0.920956,0.90918,0.052206,0.054688,1252.50016,931.00032,71.00016000000001,56.000512,3976.0453120819207
Case_12-01,Case_12,01,2,Tumor_nuclei,0.904412,0.838867,0.054412,0.072266,1230.00032,858.999808,74.00032,74.000384,5476.05209612288
Case_12-01,Case_12,01,2,Tumor_nuclei,0.825735,0.862793,0.05,0.036133,1122.9996,883.500032,68.0,37.000192,2516.013056
Case_12-01,Case_12,01,2,Tumor_nuclei,0.750368,0.859375,0.040441,0.060547,1020.50048,880.0,54.999759999999995,62.000128,3409.9921599692793
Case_12-01,Case_12,01,2,Tumor_nuclei,0.750368,0.774414,0.049265,0.074219,1020.50048,792.999936,67.0004,76.000256,5092.047552102399
Case_12-01,Case_12,01,2,Tumor_nuclei,0.778676,0.796387,0.035294,0.055664,1058.99936,815.500288,47.99984,56.999936,2735.98780801024
Case_12-01,Case_12,01,2,Tumor_nuclei,0.876838,0.782715,0.072794,0.05957,1192.49968,801.50016,98.99983999999999,60.99968,6038.958560051199
Case_12-01,Case_12,01,2,Tumor_nuclei,0.887868,0.692383,0.046324,0.064453,1207.50048,709.000192,63.00064,65.999872,4158.034175918079
Case_12-01,Case_12,01,2,Tumor_nuclei,0.80625,0.685547,0.052206,0.054688,1096.5,702.000128,71.00016000000001,56.000512,3976.0453120819207
Case_12-01,Case_12,01,2,Tumor_nuclei,0.738603,0.533203,0.040441,0.052734,1004.50008,545.999872,54.999759999999995,53.999616,2969.96592009216
Case_12-01,Case_12,01,2,Tumor_nuclei,0.776103,0.541504,0.056618,0.063477,1055.50008,554.500096,77.00048,65.000448,5005.065696215041
Case_12-01,Case_12,01,2,Tumor_nuclei,0.723529,0.425781,0.038235,0.052734,983.9994399999999,435.999744,51.9996,53.999616,2807.9584321536004
Case_12-01,Case_12,01,2,Tumor_nuclei,0.747059,0.467285,0.042647,0.063477,1016.0002400000001,478.49984,57.999919999999996,65.000448,3770.0207839641603
Case_12-01,Case_12,01,2,Tumor_nuclei,0.793015,0.401367,0.065441,0.066406,1078.5004000000001,410.999808,88.99976,67.999744,6051.9608960614405
Case_12-01,Case_12,01,2,Tumor_nuclei,0.749632,0.379883,0.030147,0.044922,1019.49952,389.000192,40.99992,46.000128,1886.00156798976
Case_12-01,Case_12,01,2,Tumor_nuclei,0.712132,0.366699,0.0625,0.071289,968.49952,375.499776,85.0,72.999936,6204.99456
Case_12-01,Case_12,01,2,Tumor_nuclei,0.719485,0.091797,0.050735,0.064453,978.4996000000001,94.000128,68.9996,65.999872,4553.9647680512
Case_12-01,Case_12,01,2,Tumor_nuclei,0.751471,0.058105,0.054412,0.049805,1022.00056,59.49952,74.00032,51.00032,3774.0400001024004
Case_12-01,Case_12,01,2,Tumor_nuclei,0.789338,0.168945,0.034559,0.042969,1073.49968,172.99968,47.00024,44.000256,2068.02259206144
Case_12-01,Case_12,01,2,Tumor_nuclei,0.830515,0.141602,0.034559,0.070312,1129.5004,145.000448,47.00024,71.999488,3383.99321587712
Case_12-01,Case_12,01,2,Tumor_nuclei,0.859559,0.140625,0.032353,0.042969,1169.0002399999998,144.0,44.00008,44.000256,1936.01478402048
Case_12-01,Case_12,01,2,Tumor_nuclei,0.905882,0.166504,0.033824,0.043945,1231.9995199999998,170.500096,46.00064,44.99968,2070.0140797952
Case_12-01,Case_12,01,2,Tumor_nuclei,0.833088,0.209961,0.027941,0.066406,1132.9996800000001,215.000064,37.99976,67.999744,2583.9739520614403
Case_12-01,Case_12,01,2,Tumor_nuclei,0.856985,0.223633,0.033088,0.052734,1165.4996,229.000192,44.99968,53.999616,2429.96544012288
Case_12-01,Case_12,01,2,Tumor_nuclei,0.928676,0.249023,0.051471,0.052734,1262.99936,254.999552,70.00056000000001,53.999616,3780.0033597849606
Case_12-01,Case_12,01,2,Tumor_nuclei,0.984191,0.278809,0.031618,0.051758,1338.4997600000002,285.500416,43.00048,53.000192,2279.03369609216
Case_12-01,Case_12,01,2,Tumor_nuclei,0.929044,0.347656,0.052206,0.058594,1263.49984,355.999744,71.00016000000001,60.000256,4260.027776040961
Case_12-01,Case_12,01,1,Apoptosis,0.841544,0.290039,0.034559,0.046875,1144.49984,296.999936,47.00024,48.0,2256.01152
Case_12-01,Case_12,01,1,Apoptosis,0.904779,0.364746,0.021324,0.038086,1230.49944,373.499904,29.00064,39.000064,1131.02681604096
Case_12-01,Case_12,01,1,Apoptosis,0.885294,0.378418,0.026471,0.030273,1203.99984,387.500032,36.00056,30.999552,1116.00123174912
Case_12-01,Case_12,01,0,Mitosis,0.783824,0.306641,0.055882,0.072266,1066.00064,314.000384,75.99952,74.000384,5623.99366381568
Case_12-01,Case_12,01,3,Non_tumor_nuclei,0.888603,0.472656,0.033088,0.044922,1208.50008,483.999744,44.99968,46.000128,2069.99103995904
Case_12-01,Case_12,01,3,Non_tumor_nuclei,0.941912,0.467285,0.035294,0.043945,1281.0003199999999,478.49984,47.99984,44.99968,2159.9774400511997
Case_12-01,Case_12,01,3,Non_tumor_nuclei,0.889706,0.556641,0.029412,0.027344,1210.00016,570.000384,40.00032,28.000256,1120.01920008192
Case_12-01,Case_12,01,3,Non_tumor_nuclei,0.899265,0.57666,0.029412,0.026367,1223.0004,590.49984,40.00032,26.999808,1080.00095993856
Case_12-01,Case_12,01,3,Non_tumor_nuclei,0.9375,0.601562,0.038235,0.041016,1275.0,615.999488,51.9996,42.000384,2184.0031678463997
Case_12-01,Case_12,01,2,Tumor_nuclei,0.929044,0.085938,0.055147,0.068359,1263.49984,88.000512,74.99992,69.999616,5249.96560003072
Case_12-01,Case_12,01,2,Tumor_nuclei,0.040074,0.907227,0.031618,0.041016,54.50064,929.000448,43.00048,42.000384,1806.03667218432
Case_12-02,Case_12,02,2,Tumor_nuclei,0.116176,0.052246,0.032353,0.043945,157.99936,53.499904,44.00008,44.99968,1979.9895199743999
Case_12-02,Case_12,02,2,Tumor_nuclei,0.175368,0.041992,0.038971,0.058594,238.50047999999998,42.999808,53.00056,60.000256,3180.04716814336
Case_12-02,Case_12,02,2,Tumor_nuclei,0.202206,0.061523,0.039706,0.054688,275.00016,62.999552,54.00016,56.000512,3024.03660808192
Case_12-02,Case_12,02,2,Tumor_nuclei,0.239706,0.07959,0.025,0.038086,326.00016,81.50016,34.0,39.000064,1326.002176
Case_12-02,Case_12,02,2,Tumor_nuclei,0.267647,0.159668,0.039706,0.040039,363.99992000000003,163.500032,54.00016,40.999936,2214.00310398976
Case_12-02,Case_12,02,1,Apoptosis,0.188235,0.161621,0.032353,0.02832,255.99960000000002,165.499904,44.00008,28.99968,1275.9882399744
Case_12-02,Case_12,02,3,Non_tumor_nuclei,0.1375,0.159668,0.030882,0.026367,187.00000000000003,163.500032,41.99952,26.999808,1133.9789760921599
Case_12-02,Case_12,02,3,Non_tumor_nuclei,0.077574,0.185547,0.040441,0.033203,105.50064,190.000128,54.999759999999995,33.999872,1869.98480003072
Case_12-02,Case_12,02,1,Apoptosis,0.336397,0.234375,0.041912,0.044922,457.49992,240.0,57.000319999999995,46.000128,2622.0220160409594
Case_12-02,Case_12,02,0,Mitosis,0.0375,0.125,0.025,0.039062,51.0,128.0,34.0,39.999488,1359.982592
Case_12-02,Case_12,02,2,Tumor_nuclei,0.261029,0.199219,0.05,0.050781,354.99944,204.000256,68.0,51.999744,3535.982592
Case_12-02,Case_12,02,2,Tumor_nuclei,0.063235,0.268555,0.048529,0.072266,85.9996,275.00032,65.99944,74.000384,4883.983903784961
Case_12-02,Case_12,02,2,Tumor_nuclei,0.197426,0.257324,0.052206,0.057617,268.49935999999997,263.499776,71.00016000000001,58.999808,4188.995807969281
Case_12-02,Case_12,02,2,Tumor_nuclei,0.257721,0.316406,0.052206,0.066406,350.50055999999995,323.999744,71.00016000000001,67.999744,4827.992703959041
Case_12-02,Case_12,02,2,Tumor_nuclei,0.149265,0.349609,0.039706,0.052734,203.0004,357.999616,54.00016,53.999616,2915.98790393856
Case_12-02,Case_12,02,2,Tumor_nuclei,0.183456,0.348633,0.036029,0.0625,249.50016000000002,357.000192,48.99944,64.0,3135.96416
Case_12-02,Case_12,02,2,Tumor_nuclei,0.194853,0.397949,0.038235,0.049805,265.00008,407.499776,51.9996,51.00032,2651.996239872
Case_12-02,Case_12,02,2,Tumor_nuclei,0.242647,0.391602,0.054412,0.074219,329.99992,401.000448,74.00032,76.000256,5624.04326408192
Case_12-02,Case_12,02,3,Non_tumor_nuclei,0.040074,0.358398,0.027206,0.035156,54.50064,366.999552,37.00016,35.999744,1331.99628795904
Case_12-02,Case_12,02,2,Tumor_nuclei,0.319485,0.356934,0.034559,0.036133,434.49960000000004,365.500416,47.00024,37.000192,1739.0179040460798
Case_12-02,Case_12,02,2,Tumor_nuclei,0.305147,0.379883,0.039706,0.052734,414.99992,389.000192,54.00016,53.999616,2915.98790393856
Case_12-02,Case_12,02,2,Tumor_nuclei,0.342647,0.38623,0.045588,0.057617,465.99992,395.49952,61.99968,58.999808,3657.96921606144
Case_12-02,Case_12,02,2,Tumor_nuclei,0.075735,0.45752,0.044118,0.053711,102.9996,468.50048,60.000479999999996,55.000064,3300.03024003072
Case_12-02,Case_12,02,2,Tumor_nuclei,0.029044,0.486816,0.046324,0.051758,39.49984,498.499584,63.00064,53.000192,3339.04601612288
Case_12-02,Case_12,02,2,Tumor_nuclei,0.056618,0.568848,0.060294,0.057617,77.00048,582.500352,81.99984,58.999808,4837.974816030721
Case_12-02,Case_12,02,3,Non_tumor_nuclei,0.184191,0.49707,0.033088,0.027344,250.49975999999998,508.99968,44.99968,28.000256,1260.00255991808
Case_12-02,Case_12,02,3,Non_tumor_nuclei,0.245588,0.511719,0.038235,0.037109,333.99968,524.000256,51.9996,37.999616,1975.9648321536001
Case_12-02,Case_12,02,3,Non_tumor_nuclei,0.277941,0.569824,0.023529,0.03418,377.99976,583.499776,31.999440000000003,35.00032,1119.9906398208002
Case_12-02,Case_12,02,3,Non_tumor_nuclei,0.33125,0.538086,0.034559,0.025391,450.5,551.000064,47.00024,26.000384,1222.02428809216
Case_12-02,Case_12,02,0,Mitosis,0.017647,0.653809,0.032353,0.043945,23.99992,669.500416,44.00008,44.99968,1979.9895199743999
Case_12-02,Case_12,02,2,Tumor_nuclei,0.045221,0.686035,0.050735,0.040039,61.50055999999999,702.49984,68.9996,40.999936,2828.9791840256
Case_12-02,Case_12,02,2,Tumor_nuclei,0.112132,0.759766,0.052206,0.052734,152.49952,778.000384,71.00016000000001,53.999616,3833.9813759385606
Case_12-02,Case_12,02,2,Tumor_nuclei,0.09375,0.800781,0.041912,0.054688,127.5,819.999744,57.000319999999995,56.000512,3192.04710416384
Case_12-02,Case_12,02,2,Tumor_nuclei,0.298529,0.682617,0.048529,0.060547,405.99944,698.999808,65.99944,62.000128,4091.9737279283204
Case_12-02,Case_12,02,3,Non_tumor_nuclei,0.266544,0.715332,0.024265,0.030273,362.49984,732.499968,33.0004,30.999552,1022.9976158208
Case_12-02,Case_12,02,2,Tumor_nuclei,0.265809,0.792969,0.0375,0.039062,361.50024,812.000256,51.0,39.999488,2039.973888
Case_12-02,Case_12,02,2,Tumor_nuclei,0.172426,0.79541,0.069853,0.061523,234.49936,814.49984,95.00008,62.999552,5984.96247996416
Case_12-02,Case_12,02,2,Tumor_nuclei,0.152941,0.899902,0.039706,0.081055,207.99975999999998,921.499648,54.00016,83.00032,4482.0305600512
Case_12-02,Case_12,02,2,Tumor_nuclei,0.191912,0.893066,0.039706,0.073242,261.00032,914.499584,54.00016,74.999808,4050.00163196928
Case_12-02,Case_12,02,2,Tumor_nuclei,0.228309,0.907715,0.047794,0.05957,310.50024,929.50016,64.99984,60.99968,3964.9694400512003
Case_12-02,Case_12,02,2,Tumor_nuclei,0.269853,0.922852,0.05,0.050781,367.00008,945.000448,68.0,51.999744,3535.982592
Case_12-02,Case_12,02,2,Tumor_nuclei,0.301471,0.958008,0.039706,0.048828,410.00056,981.000192,54.00016,49.999872,2700.0010879795204
Case_12-02,Case_12,02,0,Mitosis,0.093015,0.897461,0.044853,0.085938,126.5004,919.000064,61.00008,88.000512,5368.03827204096
Case_12-02,Case_12,02,2,Tumor_nuclei,0.390074,0.626953,0.053676,0.048828,530.50064,641.999872,72.99936,49.999872,3649.9586560819203
Case_12-02,Case_12,02,2,Tumor_nuclei,0.480147,0.61084,0.057353,0.041992,652.99992,625.50016,78.00008,42.999808,3353.98846398464
Case_12-02,Case_12,02,2,Tumor_nuclei,0.483456,0.562012,0.065441,0.053711,657.50016,575.500288,88.99976,55.000064,4894.99249598464
Case_12-02,Case_12,02,2,Tumor_nuclei,0.404412,0.547852,0.064706,0.048828,550.00032,561.000448,88.00016,49.999872,4399.99673597952
Case_12-02,Case_12,02,2,Tumor_nuclei,0.520221,0.692383,0.053676,0.048828,707.5005600000001,709.000192,72.99936,49.999872,3649.9586560819203
Case_12-02,Case_12,02,1,Apoptosis,0.105515,0.551758,0.031618,0.041016,143.50039999999998,565.000192,43.00048,42.000384,1806.03667218432
Case_12-02,Case_12,02,1,Apoptosis,0.14375,0.530762,0.030147,0.030273,195.49999999999997,543.500288,40.99992,30.999552,1270.9791520358401
Case_12-02,Case_12,02,1,Apoptosis,0.141912,0.55127,0.033824,0.030273,193.00032000000002,564.50048,46.00064,30.999552,1425.9992317132799
Case_12-02,Case_12,02,2,Tumor_nuclei,0.347426,0.507812,0.046324,0.052734,472.49936,519.999488,63.00064,53.999616,3402.01036775424
Case_12-02,Case_12,02,0,Mitosis,0.433456,0.494629,0.056618,0.05957,589.50016,506.500096,77.00048,60.99968,4697.004639846399
Case_12-02,Case_12,02,1,Apoptosis,0.415809,0.366699,0.036029,0.032227,565.50024,375.499776,48.99944,33.000448,1617.0034717491199
Case_12-02,Case_12,02,2,Tumor_nuclei,0.373162,0.328125,0.049265,0.052734,507.50032,336.0,67.0004,53.999616,3617.9958718464
Case_12-02,Case_12,02,2,Tumor_nuclei,0.496324,0.321289,0.047059,0.050781,675.00064,328.999936,64.00023999999999,51.999744,3327.9960959385594
Case_12-02,Case_12,02,2,Tumor_nuclei,0.476471,0.380371,0.060294,0.040039,648.00056,389.499904,81.99984,40.999936,3361.9881920102403
Case_12-02,Case_12,02,2,Tumor_nuclei,0.514706,0.487793,0.083824,0.071289,700.00016,499.500032,114.00063999999999,72.999936,8322.03942395904
Case_12-02,Case_12,02,2,Tumor_nuclei,0.380882,0.14502,0.045588,0.069336,517.99952,148.50048,61.99968,71.000064,4401.981247979519
Case_12-02,Case_12,02,2,Tumor_nuclei,0.405882,0.083984,0.045588,0.068359,551.9995200000001,85.999616,61.99968,69.999616,4339.95379212288
Case_12-02,Case_12,02,2,Tumor_nuclei,0.507353,0.086426,0.075,0.098633,690.00008,88.500224,102.0,101.000192,10302.019584
Case_12-02,Case_12,02,2,Tumor_nuclei,0.516176,0.165039,0.057353,0.054688,701.9993599999999,168.999936,78.00008,56.000512,4368.04441604096
Case_12-02,Case_12,02,2,Tumor_nuclei,0.430147,0.206055,0.054412,0.064453,584.99992,211.00032,74.00032,65.999872,4884.01164795904
Case_12-02,Case_12,02,2,Tumor_nuclei,0.523897,0.403809,0.049265,0.040039,712.49992,413.500416,67.0004,40.999936,2747.0121119744
Case_12-02,Case_12,02,2,Tumor_nuclei,0.578676,0.857422,0.045588,0.064453,786.9993599999999,878.000128,61.99968,65.999872,4091.9709440409597
Case_12-02,Case_12,02,2,Tumor_nuclei,0.602574,0.915039,0.069853,0.068359,819.5006400000001,936.999936,95.00008,69.999616,6649.96911996928
Case_12-02,Case_12,02,2,Tumor_nuclei,0.651838,0.919434,0.038971,0.05957,886.49968,941.500416,53.00056,60.99968,3233.0171998207998
Case_12-02,Case_12,02,0,Mitosis,0.690441,0.808105,0.058824,0.053711,938.9997599999999,827.49952,80.00064,55.000064,4400.04032004096
Case_12-02,Case_12,02,2,Tumor_nuclei,0.605147,0.790527,0.054412,0.057617,822.99992,809.499648,74.00032,58.999808,4366.00467193856
Case_12-02,Case_12,02,2,Tumor_nuclei,0.565074,0.739258,0.072794,0.048828,768.50064,757.000192,98.99983999999999,49.999872,4949.97932802048
Case_12-02,Case_12,02,2,Tumor_nuclei,0.660294,0.686523,0.057353,0.097656,897.9998400000001,702.999552,78.00008,99.999744,7799.98803197952
Case_12-02,Case_12,02,2,Tumor_nuclei,0.724265,0.674316,0.057353,0.055664,985.0004,690.499584,78.00008,56.999936,4445.99956799488
Case_12-02,Case_12,02,2,Tumor_nuclei,0.750735,0.752441,0.076471,0.108398,1020.9996000000001,770.499584,104.00056,110.999552,11544.015567749118
Case_12-02,Case_12,02,2,Tumor_nuclei,0.791912,0.703125,0.048529,0.064453,1077.0003199999999,720.0,65.99944,65.999872,4355.95459207168
Case_12-02,Case_12,02,2,Tumor_nuclei,0.878676,0.760742,0.047059,0.048828,1194.99936,778.999808,64.00023999999999,49.999872,3200.00380796928
Case_12-02,Case_12,02,2,Tumor_nuclei,0.819118,0.847168,0.054412,0.084961,1114.00048,867.500032,74.00032,87.000064,6438.03257602048
Case_12-02,Case_12,02,2,Tumor_nuclei,0.868382,0.888184,0.055882,0.06543,1180.99952,909.500416,75.99952,67.00032,5091.992159846401
Case_12-02,Case_12,02,1,Apoptosis,0.828676,0.736816,0.036765,0.057617,1126.99936,754.499584,50.0004,58.999808,2950.0139999232
Case_12-02,Case_12,02,2,Tumor_nuclei,0.638603,0.59668,0.078676,0.080078,868.50008,611.00032,106.99936,81.999872,8773.93382408192
Case_12-02,Case_12,02,2,Tumor_nuclei,0.795221,0.549805,0.040441,0.052734,1081.50056,563.00032,54.999759999999995,53.999616,2969.96592009216
Case_12-02,Case_12,02,2,Tumor_nuclei,0.817279,0.595215,0.044853,0.063477,1111.49944,609.50016,61.00008,65.000448,3965.03252803584
Case_12-02,Case_12,02,2,Tumor_nuclei,0.84375,0.560059,0.050735,0.047852,1147.5,573.500416,68.9996,49.000448,3381.0113118208
Case_12-02,Case_12,02,2,Tumor_nuclei,0.622059,0.521973,0.052941,0.05957,846.0002400000001,534.500352,71.99976000000001,60.99968,4391.9623200768
Case_12-02,Case_12,02,2,Tumor_nuclei,0.639706,0.446777,0.039706,0.055664,870.00016,457.499648,54.00016,56.999936,3078.00566398976
Case_12-02,Case_12,02,2,Tumor_nuclei,0.614706,0.407715,0.05,0.055664,836.0001599999999,417.50016,68.0,56.999936,3875.995648
Case_12-02,Case_12,02,2,Tumor_nuclei,0.557353,0.390137,0.038235,0.051758,758.00008,399.500288,51.9996,53.000192,2755.9887839232
Case_12-02,Case_12,02,2,Tumor_nuclei,0.646691,0.322266,0.044853,0.078125,879.49976,330.000384,61.00008,80.0,4880.0064
Case_12-02,Case_12,02,2,Tumor_nuclei,0.612868,0.319824,0.041912,0.075195,833.5004799999999,327.499776,57.000319999999995,76.99968,4389.006399897599
Case_12-02,Case_12,02,2,Tumor_nuclei,0.748529,0.452148,0.055882,0.056641,1017.99944,462.999552,75.99952,58.000384,4408.00134381568
Case_12-02,Case_12,02,2,Tumor_nuclei,0.809559,0.370117,0.036765,0.054688,1101.00024,378.999808,50.0004,56.000512,2800.0480002048
Case_12-02,Case_12,02,2,Tumor_nuclei,0.847426,0.472168,0.075735,0.071289,1152.49936,483.500032,102.9996,72.999936,7518.964208025601
Case_12-02,Case_12,02,2,Tumor_nuclei,0.804044,0.312988,0.046324,0.053711,1093.49984,320.499712,63.00064,55.000064,3465.03923204096
Case_12-02,Case_12,02,3,Non_tumor_nuclei,0.719118,0.340332,0.039706,0.043945,978.00048,348.499968,54.00016,44.99968,2429.9899199488
Case_12-02,Case_12,02,2,Tumor_nuclei,0.801471,0.257812,0.047059,0.064453,1090.00056,263.999488,64.00023999999999,65.999872,4224.007647969279
Case_12-02,Case_12,02,2,Tumor_nuclei,0.689338,0.269043,0.038971,0.067383,937.49968,275.500032,53.00056,69.000192,3657.04881610752
Case_12-02,Case_12,02,2,Tumor_nuclei,0.618015,0.251465,0.0375,0.061523,840.5004,257.50016,51.0,62.999552,3212.977152
Case_12-02,Case_12,02,2,Tumor_nuclei,0.551103,0.235352,0.055147,0.078125,749.50008,241.000448,74.99992,80.0,5999.9936
Case_12-02,Case_12,02,2,Tumor_nuclei,0.741176,0.206055,0.061765,0.091797,1007.9993599999999,211.00032,84.0004,94.000128,7896.0483520512
Case_12-02,Case_12,02,1,Apoptosis,0.692279,0.172852,0.030147,0.035156,941.4994399999999,177.000448,40.99992,35.999744,1475.9866240204801
Case_12-02,Case_12,02,2,Tumor_nuclei,0.646691,0.172852,0.041912,0.052734,879.49976,177.000448,57.000319999999995,53.999616,3077.99539187712
Case_12-02,Case_12,02,2,Tumor_nuclei,0.659191,0.122559,0.050735,0.043945,896.4997599999999,125.500416,68.9996,44.99968,3104.959920128
Case_12-02,Case_12,02,0,Mitosis,0.700368,0.083008,0.034559,0.046875,952.50048,85.000192,47.00024,48.0,2256.01152
Case_12-02,Case_12,02,3,Non_tumor_nuclei,0.827941,0.150879,0.036765,0.036133,1125.9997600000002,154.500096,50.0004,37.000192,1850.0244000767998
Case_12-02,Case_12,02,3,Non_tumor_nuclei,0.829779,0.078613,0.041912,0.045898,1128.49944,80.499712,57.000319999999995,46.999552,2678.9895038566397
Case_12-02,Case_12,02,3,Non_tumor_nuclei,0.85625,0.226562,0.021324,0.050781,1164.5,231.999488,29.00064,51.999744,1508.02585583616
Case_12-02,Case_12,02,3,Non_tumor_nuclei,0.875735,0.285645,0.019118,0.040039,1190.9996,292.50048,26.00048,40.999936,1066.01801596928
Case_12-02,Case_12,02,3,Non_tumor_nuclei,0.879044,0.319336,0.019853,0.041016,1195.4998400000002,327.000064,27.00008,42.000384,1134.01372803072
Case_12-02,Case_12,02,2,Tumor_nuclei,0.861397,0.041016,0.0375,0.050781,1171.49992,42.000384,51.0,51.999744,2651.9869439999998
Case_12-02,Case_12,02,2,Tumor_nuclei,0.892647,0.04248,0.030882,0.053711,1213.99992,43.49952,41.99952,55.000064,2309.97628796928
Case_12-02,Case_12,02,2,Tumor_nuclei,0.936029,0.03125,0.042647,0.060547,1272.99944,32.0,57.999919999999996,62.000128,3596.0024639897597
Case_12-02,Case_12,02,2,Tumor_nuclei,0.966912,0.118652,0.038235,0.049805,1315.00032,121.499648,51.9996,51.00032,2651.996239872
Case_12-02,Case_12,02,2,Tumor_nuclei,0.954779,0.166016,0.068382,0.068359,1298.49944,170.000384,92.99952,69.999616,6509.93068818432
Case_12-02,Case_12,02,2,Tumor_nuclei,0.983088,0.214844,0.033824,0.039062,1336.99968,220.000256,46.00064,39.999488,1840.0020476723198
Case_12-02,Case_12,02,2,Tumor_nuclei,0.983824,0.244629,0.032353,0.026367,1338.00064,250.500096,44.00008,26.999808,1187.99371198464
Case_12-02,Case_12,02,2,Tumor_nuclei,0.925735,0.207031,0.048529,0.041016,1258.9995999999999,211.999744,65.99944,42.000384,2772.00182378496
